paragraph,image,is_code,category,section,title,url,video_urls
El estado de los dispositivos en la sección de dispositivos del menú lateral derecho ha cambiado:,,False,Copernico,Configuración de la carrera,Cómo configurar los dispositivos en copernico utilizando Cloud 2,https://wiki.timingsense.com/hc/es/articles/23590890676125-C%C3%B3mo-configurar-los-dispositivos-en-copernico-utilizando-Cloud-2,"['https://www.youtube-nocookie.com/embed/Cqui9B-Hxug', 'https://www.youtube-nocookie.com/embed/gguF_lKfM2Q']"
Verde: sólo significa que el dispositivo se encuentra dentro del rango temporal para enviar lecturas. Puede estar conectado a cloud o no. · Azul: configurado en la localización pero sin enviar. Aún no se encuentra en el rango temporal de envío de lecturas. Puede estar conectado a cloud o no. · Gris: estuvo configurado en esa localización. Puede haber enviado lecturas al cloud o no. Si ha enviado se podrán rebobinar.  Puede estar conectado a cloud o no.,https://wiki.timingsense.com/hc/article_attachments/28202004260125,False,Copernico,Configuración de la carrera,Cómo configurar los dispositivos en copernico utilizando Cloud 2,https://wiki.timingsense.com/hc/es/articles/23590890676125-C%C3%B3mo-configurar-los-dispositivos-en-copernico-utilizando-Cloud-2,"['https://www.youtube-nocookie.com/embed/Cqui9B-Hxug', 'https://www.youtube-nocookie.com/embed/gguF_lKfM2Q']"
Puedes importar toda la configuración de una otra carrera de Copernico. Esta puede estar archivada o no.,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
En el siguiente vídeo puedes ver como importar la configuración:,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
Para importar la configuración de una carrera archivada primero debes crear la carrera en Copernico.Te explicamos cómo crear una carrera en Copérnico en este artículo.,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
Una vez creada la carrera la importación es sencilla:,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
"Desde el apartado carrera, pulsa ""importar carrera desde Copernico"", en el menú lateral derecho.",https://wiki.timingsense.com/hc/article_attachments/21085215488925,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
"Una vez pulsado, utilizando el buscador seleccionar la carrera a importar por nombre.",https://wiki.timingsense.com/hc/article_attachments/21085239190557,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
Seleccionar la carrera. · Esta acción importará toda la configuración de la carrera. · Una vez importada la configuración permitirá:Revisar.Modificar.Guardar. · Revisar. · Modificar. · Guardar.,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
Revisar. · Modificar. · Guardar.,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
Cuestiones a tener en cuenta:,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
Importar la configuración borrará la configuración existente.,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
Se importará toda la configuración de la carrera:,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
"Eventos. Cuidado que se importarán con la fecha anterior. · Puntos de control y localizaciones, con sus tiempos mínimos, máximos y distancias. · Tramos: · Salidas: cuidado, se importará con la fecha antigua. · Categorías: cuidado que se importarán con la configuración de fechas antigua. · Atributos · Equipos · Trofeos.",,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
No se importarán:,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
Los datos del Live. · Commentator 2.0. · Kiosk · Organizer Info.,,False,Copernico,Configuración de la carrera,Importar la configuración de otra carrera de copernico,https://wiki.timingsense.com/hc/es/articles/19153221290141-Importar-la-configuraci%C3%B3n-de-otra-carrera-de-copernico,['https://www.youtube-nocookie.com/embed/U8d7mAQlCBQ']
En este video mostramos como configurar los rankings en Copernico,,False,Copernico,Configuración de la carrera,Configuración de Rankings,https://wiki.timingsense.com/hc/es/articles/20284051950877-Configuraci%C3%B3n-de-Rankings,['https://www.youtube-nocookie.com/embed/Q4AG_MpxJaE']
"La creación de tramos permite controlar un ranking de cualquier segmento de la carrera, tanto del recorrido completo,  como de partes del mismo; podrás crear todos los tramos que necesites, generando  un listado de posiciones es todos estos tramos.",,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
Tenemos una explicación de como crear tramos en esteartículo,,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
"Es posible crear un tramos con segmentos deshabilitados. Esto te permitirá registrar un tiempo y posición de un tramo con partes del recorrido inconexas físicamente, restando el tiempo del tramo deshabilitado.",,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
"Para crear un tramo con ""tramos deshabilitados"", accede al menú de configuración de carrera y crea un tramo nuevo. Este tramo debe tener un numero de puntos de control suficientes como para poder crear un tramo con huecos. Una vez creado, y si cumple el requisito, podrás ver la opción  ""tramo con huecos” en la parte izquierda.",,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
"Una vez hayas marcado el check, ""el tramo tiene huecos"", se mostrarán unas ""X"", que te permitirá deshabilitar dicho tramo.",https://wiki.timingsense.com/hc/article_attachments/12607121720861,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
Nunca se permitirá deshabilitar el tramo posterior a la salida ni el tramo anterior a la meta.,,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
"Unejemplo:  en la imagen adjunta se muestra el mismo tramo. El primero es un tramo que engloba toda la carrera, desde el inicio hasta el final de la misma. En cambio, en el segundo tramo, se han eliminado del cómputo de tiempo, todos aquellos tramos que tienen nombre transición.",,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
"Con esta configuración, podrás tener 2 clasificaciones muy diferentes.",https://wiki.timingsense.com/hc/article_attachments/12607121723421,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
"Cualquier tramo creado con huecos, te permitirá ser utilizado en trofeos, participants, y presets, por supuesto. El comportamiento es como el de cualquier otro tramo.",,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
"Por último, algo que debes tener en cuenta es que en todos los puntos de control, siempre se utiliza el primer tiempo bruto que se recibe. Esto quiere decir, que, si un participante se detiene en el punto, para posteriormente continuar la marcha, se utilizará para el cálculo el primer tiempo cuando llegó al punto.",,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
"Esto cobra especial importancia en descensos de montaña, en los que, en ocasiones, los participantes de detienen en alguno de los puntos para posteriormente hacer una especie de salida por turnos. Si este es tú caso, puedes utilizar el cronometraje multievento, por ejemplo.",,False,Copernico,Configuración de la carrera,Tramos con segmentos deshabilitados,https://wiki.timingsense.com/hc/es/articles/12214270168221-Tramos-con-segmentos-deshabilitados,[]
"Se llama línea de backup a una línea adicional de lectura que puede colocarse antes o después de la línea principal. Suele ser una línea de refuerzo en puntos de tipo meta o salida, en los que el nivel de precisión necesitas que sea mayor.",,False,Copernico,Configuración de la carrera,Uso correcto de un punto de tipo backup,https://wiki.timingsense.com/hc/es/articles/12214164631325-Uso-correcto-de-un-punto-de-tipo-backup,[]
"El funcionamiento es el siguiente:en caso de que un atleta no tenga una lectura en la línea principal, copernico utilizará la lectura de la línea debackup para calcular su tiempo de paso.",,False,Copernico,Configuración de la carrera,Uso correcto de un punto de tipo backup,https://wiki.timingsense.com/hc/es/articles/12214164631325-Uso-correcto-de-un-punto-de-tipo-backup,[]
"Este cálculo se realizará restando o sumando al tiempo de la línea de backup el tiempo en segundos, que se ha configurado en el apartado «Tiempo en segundos respecto al punto». Este tiempo es un aproximado para el Live timing.",https://wiki.timingsense.com/hc/article_attachments/12660951094685,False,Copernico,Configuración de la carrera,Uso correcto de un punto de tipo backup,https://wiki.timingsense.com/hc/es/articles/12214164631325-Uso-correcto-de-un-punto-de-tipo-backup,[]
El uso de un punto de tipo Backup permite varias mejoras:,,False,Copernico,Configuración de la carrera,Uso correcto de un punto de tipo backup,https://wiki.timingsense.com/hc/es/articles/12214164631325-Uso-correcto-de-un-punto-de-tipo-backup,[]
"Seguridad de tener una línea de respaldo,ya que si una de nuestra línea de antenas ve alterado su funcionamiento, tenemos una línea de seguridad. · Precisiónde la línea de respaldo, ya que el tiempo de lectura se ajustará de forma automática si se pierde una lectura en la línea principal, siendo el proceso transparente y ayudando a tener los tiempos correctos.",,False,Copernico,Configuración de la carrera,Uso correcto de un punto de tipo backup,https://wiki.timingsense.com/hc/es/articles/12214164631325-Uso-correcto-de-un-punto-de-tipo-backup,[]
Aprender a comoconfigurar un Backup lo podrás hacer en el siguienteARTICULO.,,False,Copernico,Configuración de la carrera,Uso correcto de un punto de tipo backup,https://wiki.timingsense.com/hc/es/articles/12214164631325-Uso-correcto-de-un-punto-de-tipo-backup,[]
"Para el correcto uso de un punto de Backup, deberás tener en cuenta los siguientes puntos:",,False,Copernico,Configuración de la carrera,Uso correcto de un punto de tipo backup,https://wiki.timingsense.com/hc/es/articles/12214164631325-Uso-correcto-de-un-punto-de-tipo-backup,[]
"Utiliza el backup para lograr unaprecisióndel momento de lectura, por lo que su uso está pensado para localizaciones de salida o meta.",,False,Copernico,Configuración de la carrera,Uso correcto de un punto de tipo backup,https://wiki.timingsense.com/hc/es/articles/12214164631325-Uso-correcto-de-un-punto-de-tipo-backup,[]
